armSkuName,skuId,meterName,productName,location,armRegionName,retailPrice,unitOfMeasure,serviceName,serviceId,serviceFamily,currencyCode,tierMinimumUnits,unitPrice,effectiveStartDate,meterId,productId,skuName,type,isPrimaryMeterRegion
Standard_DC96as_cc_v5,DZH318Z0BDL4/006R,DC96ascc v5,Virtual Machines DCasccv5 Series Windows,AP Southeast,southeastasia,5.184,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,5.184,2023-07-01T00:00:00Z,0036e387-02ac-5e6c-8f16-9ccd8bc3906a,DZH318Z0BDL4,Standard_DC96as_cc_v5,DevTestConsumption,true
,DZH318Z0C120/000D,Hot GRS Index,General Block Blob v2 Hierarchical Namespace,BR South,brazilsouth,0.093,1 GB/Month,Storage,DZH317F1HKN0,Storage,USD,0,0.093,2020-03-01T00:00:00Z,0036f21c-1e7a-4b18-bfed-cecc70bb69cf,DZH318Z0C120,Hot GRS,Consumption,true
Standard_DS2_v2,DZH318Z0BQ4C/0847,DS2 v2 Spot,Virtual Machines DSv2 Series,SGX Singapore 1,sgxsingapore1,0.053325,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.053325,2023-09-01T00:00:00Z,003700c7-9ef1-55b7-b77f-0e44042140c8,DZH318Z0BQ4C,DS2 v2 Spot,Consumption,true
Standard_E48bs_v5,DZH318Z09LR4/00V6,E48bs v5,Virtual Machines Ebsv5 Series Windows,NO East,norwayeast,7.322,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,7.322,2022-05-01T00:00:00Z,00371ed9-1053-5a9f-b756-a326b35b2856,DZH318Z09LR4,Standard_E48bs_v5,Consumption,true
Standard_E48bs_v5,DZH318Z09LR4/00V6,E48bs v5,Virtual Machines Ebsv5 Series Windows,NO East,norwayeast,5.114,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,5.114,2022-05-01T00:00:00Z,00371ed9-1053-5a9f-b756-a326b35b2856,DZH318Z09LR4,Standard_E48bs_v5,DevTestConsumption,true
,DZH318Z0BQHF/01SL,S3 Secondary DTUs,SQL Database Single Standard,NO West,norwaywest,5.18947,1/Day,SQL Database,DZH3180HX10K,Databases,USD,0,5.18947,2019-12-01T00:00:00Z,0037396d-bf7e-4030-ba45-af6559e82eb4,DZH318Z0BQHF,S3 Secondary,Consumption,true
,DZH318Z0BQGR/001M,Developer,Azure Analysis Services Developer,EU West,westeurope,0.132,1 Hour,Azure Analysis Services,DZH316JSV0PK,Analytics,USD,0,0.132,2017-06-01T00:00:00Z,8e338e85-4baa-4d2b-b688-9b9ef57414d8,DZH318Z0BQGR,Developer,Consumption,false
Cold,DZH318Z0BNZJ/012Z,Cold LRS Named Encryption Scopes,Blob Storage,AU East,australiaeast,1.45,1/Month,Storage,DZH317F1HKN0,Storage,USD,0,1.45,2023-05-01T00:00:00Z,0037a8d5-2c53-58b4-ade3-a539e7a63f32,DZH318Z0BNZJ,Cold LRS,Consumption,true
Standard_E8-4ds_v5,DZH318Z096SL/051Q,E8-4ds v5,Virtual Machines Edsv5 Series Windows,KR Central,koreacentral,1.06,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.06,2021-11-01T00:00:00Z,2675ad56-ffe0-5f15-ac19-9046d3203e82,DZH318Z096SL,E8-4ds v5,Consumption,false
Standard_E8-4ds_v5,DZH318Z096SL/051Q,E8-4ds v5,Virtual Machines Edsv5 Series Windows,KR Central,koreacentral,0.692,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.692,2021-11-01T00:00:00Z,2675ad56-ffe0-5f15-ac19-9046d3203e82,DZH318Z096SL,E8-4ds v5,DevTestConsumption,false
,DZH318Z0BP88/0210,E1 ZRS Disk,Standard SSD Managed Disks,DE West Central,germanywestcentral,0.45,1/Month,Storage,DZH317F1HKN0,Storage,USD,0,0.45,2023-09-01T00:00:00Z,003818bd-971c-5d62-a619-1d4afbbff1f8,DZH318Z0BP88,E1 ZRS,Consumption,true
,DZH318Z09W94/00P9,E32 v3 AHB,Azure Synapse SSIS Standard E-series v3 VM,UK South,uksouth,6.351,1 Hour,Azure Synapse Analytics,DZH3194T4H8H,Analytics,USD,0,6.351,2022-01-01T00:00:00Z,00382139-0afc-5a78-add3-2936490a6ecd,DZH318Z09W94,E32 v3,Consumption,true
,DZH318Z0BZHP/000D,Data Transfer In,ExpressRoute Direct,Zone 2,Zone 2,0,1 GB,ExpressRoute,DZH319F2869N,Networking,USD,0,0,2015-11-01T00:00:00Z,67d2ce10-48c6-4834-a7a1-c7b4a19803c4,DZH318Z0BZHP,40 Gbps Metered Data,Consumption,false
16 vCore,DZH318Z0B172/00D6,vCore,SQL Managed Instance General Purpose - Premium Series Memory Optimized Compute,IN West,westindia,5.439,1 Hour,SQL Managed Instance,DZH318XWNZTN,Databases,USD,0,5.439,2023-06-01T00:00:00Z,40a10c45-551c-5700-8e98-28bd941068f2,DZH318Z0B172,16 vCore,Consumption,false
,DZH318Z0BJRN/00PH,Cool GRS Iterative Write Operations,Azure Data Lake Storage Gen2 Flat Namespace,CH West,switzerlandwest,0.286,100,Storage,DZH317F1HKN0,Storage,USD,0,0.286,2021-10-01T00:00:00Z,0038d7d0-3b11-4eb8-af7f-771c35a9293c,DZH318Z0BJRN,Cool GRS,Consumption,true
,DZH318Z0C120/0084,Cool Read Operations,General Block Blob v2 Hierarchical Namespace,KR Central,koreacentral,0.013,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.013,2020-03-01T00:00:00Z,4ce8dd2a-30cb-4ca6-8172-965d4d2ee561,DZH318Z0C120,Cool GRS,Consumption,false
Standard_D4ds_v4,DZH318Z0CSHH/01HR,D4ds v4,Virtual Machines Ddsv4 Series Windows,ES Central,spaincentral,0.436,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.436,2024-02-01T00:00:00Z,0038fbed-3ace-5ea1-9b38-8aca6507fda5,DZH318Z0CSHH,D4ds v4,Consumption,true
Standard_D4ds_v4,DZH318Z0CSHH/01HR,D4ds v4,Virtual Machines Ddsv4 Series Windows,ES Central,spaincentral,0.252,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.252,2024-02-01T00:00:00Z,0038fbed-3ace-5ea1-9b38-8aca6507fda5,DZH318Z0CSHH,D4ds v4,DevTestConsumption,true
Standard_DS14-4_v2,DZH318Z0BQ4C/04LP,DS14 v2 Spot,Virtual Machines DSv2 Series,EU West,westeurope,0.1518,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.1518,2024-03-01T00:00:00Z,0039ada7-c4c1-5d2a-b247-72ce0bb0c4ff,DZH318Z0BQ4C,DS14-4 v2 Spot,Consumption,true
Standard_M32ts,DZH318Z0BQ4W/04DL,M32ts Spot,Virtual Machines MS Series,US East,eastus,0.2707,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.2707,2023-08-01T00:00:00Z,0039b3bf-1a16-5e45-9817-4b34fc5e92e2,DZH318Z0BQ4W,M32ts Spot,Consumption,true
,DZH318Z0C120/009M,Cool GRS Write Operations,General Block Blob v2 Hierarchical Namespace,IN Central,centralindia,0.26,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.26,2020-03-01T00:00:00Z,0039ba94-3933-449e-9bdb-be7293606ecc,DZH318Z0C120,Cool GRS,Consumption,true
Standard_E16-4as_v5,DZH318Z093WZ/011X,E16-4as v5 Low Priority,Virtual Machines Easv5 Series,EU West,westeurope,0.219,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.219,2021-11-01T00:00:00Z,003a0569-3e06-50a9-a771-4e68a9109ad4,DZH318Z093WZ,E16-4as v5 Low Priority,Consumption,true
,DZH318Z0BXM7/002C,ErGw3AZ Gateway,ExpressRoute Gateway,AU Southeast,australiasoutheast,2.151,1 Hour,ExpressRoute,DZH319F2869N,Networking,USD,0,2.151,2018-07-01T00:00:00Z,b4a5b140-2d64-4f7f-93fe-f1437d5d8cbe,DZH318Z0BXM7,ErGw3AZ,Consumption,false
Standard_D16as_v5,DZH318Z08W0Q/00L6,D16as v5,Virtual Machines Dasv5 Series Windows,FR Central,francecentral,1.544,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.544,2021-11-01T00:00:00Z,003accb8-fe97-5301-b7db-d1a7a85cd745,DZH318Z08W0Q,Standard_D16as_v5,Consumption,true
Standard_D16as_v5,DZH318Z08W0Q/00L6,D16as v5,Virtual Machines Dasv5 Series Windows,FR Central,francecentral,0.808,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.808,2021-11-01T00:00:00Z,003accb8-fe97-5301-b7db-d1a7a85cd745,DZH318Z08W0Q,Standard_D16as_v5,DevTestConsumption,true
,DZH318Z0BNZJ/005M,Cool Read Operations,Blob Storage,US East,eastus,0.01,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.01,2016-11-01T00:00:00Z,003afa77-88c3-4da1-9464-69f643721f8b,DZH318Z0BNZJ,Cool LRS,Consumption,true
,DZH318Z0BP88/0119,E3 LRS Disk Mount,Standard SSD Managed Disks,NO West,norwaywest,0.223,1/Month,Storage,DZH317F1HKN0,Storage,USD,0,0.223,2021-07-01T00:00:00Z,003b1022-8449-5b30-9ae0-05478c9e0de6,DZH318Z0BP88,E3 LRS,Consumption,true
Standard_F72s_v2,DZH318Z0BPWJ/00P1,F72s v2,Virtual Machines FSv2 Series Windows,CH North,switzerlandnorth,7.1532,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,7.1532,2021-10-01T00:00:00Z,003b2e8f-c6fe-4a40-9d1c-96825554434e,DZH318Z0BPWJ,F72s v2,Consumption,true
Standard_F72s_v2,DZH318Z0BPWJ/00P1,F72s v2,Virtual Machines FSv2 Series Windows,CH North,switzerlandnorth,3.8412,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3.8412,2021-10-01T00:00:00Z,003b2e8f-c6fe-4a40-9d1c-96825554434e,DZH318Z0BPWJ,F72s v2,DevTestConsumption,true
Standard_E16ds_v5,DZH318Z096SL/05W4,E16ds v5 Low Priority,Virtual Machines Edsv5 Series Windows,AP East,eastasia,0.854,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.854,2021-11-01T00:00:00Z,003b5c58-2ba8-5e60-a269-7f3a56b45dc7,DZH318Z096SL,E16ds v5 Low Priority,Consumption,true
Standard_E16ds_v5,DZH318Z096SL/05W4,E16ds v5 Low Priority,Virtual Machines Edsv5 Series Windows,AP East,eastasia,0.28,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.28,2021-11-01T00:00:00Z,003b5c58-2ba8-5e60-a269-7f3a56b45dc7,DZH318Z096SL,E16ds v5 Low Priority,DevTestConsumption,true
Standard_DS12-2_v2,DZH318Z0BQ4C/05WN,DS12 v2 Spot,Virtual Machines DSv2 Series,NO East,norwayeast,0.0417,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0417,2024-02-01T00:00:00Z,003b7811-883c-53ff-bdb9-b517d5c48d24,DZH318Z0BQ4C,DS12-2 v2 Spot,Consumption,true
Standard_D64as_v5,DZH318Z08W0R/004W,D64as v5 Low Priority,Dasv5 Series Cloud Services,US West 3,westus3,2.278,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,2.278,2023-10-01T00:00:00Z,003ba6a6-ea23-5ce9-8a71-7a7a230eecd7,DZH318Z08W0R,Standard_D64as_v5 Low Priority,Consumption,true
4K Video,DZH318Z0F594/001K,4K Video Video Watched,4K Video,AU Central 2,australiacentral2,0.15,1 GB,Syntex,DZH3172B613C,Microsoft Syntex,USD,0,0.15,2024-04-01T00:00:00Z,003bb9a5-0aeb-5fbb-9b76-b16b9daa16ca,DZH318Z0F594,4K Video,Consumption,true
Standard_E64s_v5,DZH318Z096T1/06JL,E64s v5,Virtual Machines Esv5 Series Windows,ATT Atlanta 1,attatlanta1,8.387,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,8.387,2022-04-01T00:00:00Z,003bd2d2-0c19-5c3d-ac84-956dea86cc2e,DZH318Z096T1,E64s v5,Consumption,true
Standard_E64s_v5,DZH318Z096T1/06JL,E64s v5,Virtual Machines Esv5 Series Windows,ATT Atlanta 1,attatlanta1,5.443,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,5.443,2022-04-01T00:00:00Z,003bd2d2-0c19-5c3d-ac84-956dea86cc2e,DZH318Z096T1,E64s v5,DevTestConsumption,true
Standard_DC48s_v3,DZH318Z08NR0/004C,DC48s_v3,DCsv3 Series Linux,US West,westus,5.376,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,5.376,2022-06-01T00:00:00Z,003c102a-24f1-586e-9396-7d67b3b01f51,DZH318Z08NR0,standard_DC48s_v3,Consumption,true
Standard_DC48s_v3,DZH318Z08NR0/008K,DC48s_v3,DCsv3 Series Linux,US West,westus,37675,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,37675,2022-06-01T00:00:00Z,003c102a-24f1-586e-9396-7d67b3b01f51,DZH318Z08NR0,standard_DC48s_v3,Reservation,true
Standard_DC48s_v3,DZH318Z08NR0/008L,DC48s_v3,DCsv3 Series Linux,US West,westus,84769,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,84769,2022-06-01T00:00:00Z,003c102a-24f1-586e-9396-7d67b3b01f51,DZH318Z08NR0,standard_DC48s_v3,Reservation,true
ComputeMSeries_vCore,DZH318Z0CGVC/00LV,vCore,SQL Database Single/Elastic Pool Business Critical - Compute M Series,US Central,centralus,2.064901,1 Hour,SQL Database,DZH3180HX10K,Databases,USD,0,2.064901,2020-11-01T00:00:00Z,a671e015-126f-476c-ae92-0877fa631db6,DZH318Z0CGVC,vCore,Consumption,false
ComputeMSeries_vCore,DZH318Z0CGVC/00LN,vCore,SQL Database Single/Elastic Pool Business Critical - Compute M Series,US Central,centralus,11758,1 Hour,SQL Database,DZH3180HX10K,Databases,USD,0,11758,2020-11-01T00:00:00Z,a671e015-126f-476c-ae92-0877fa631db6,DZH318Z0CGVC,vCore,Reservation,false
ComputeMSeries_vCore,DZH318Z0CGVC/00LQ,vCore,SQL Database Single/Elastic Pool Business Critical - Compute M Series,US Central,centralus,24420,1 Hour,SQL Database,DZH3180HX10K,Databases,USD,0,24420,2020-11-01T00:00:00Z,a671e015-126f-476c-ae92-0877fa631db6,DZH318Z0CGVC,vCore,Reservation,false
Standard_D13,DZH318Z0BPWK/003C,D13,Cloud Services D Series,US North Central,northcentralus,1.173,1 Hour,Cloud Services,DZH31671GG75,Compute,USD,0,1.173,2015-10-01T00:00:00Z,003c2bb8-70a7-4e81-9ade-2fb8b5ba0487,DZH318Z0BPWK,D13,Consumption,true
Standard_D13,DZH318Z0BPWK/003C,D13,Cloud Services D Series,US North Central,northcentralus,0.771,1 Hour,Cloud Services,DZH31671GG75,Compute,USD,0,0.771,2019-03-01T00:00:00Z,003c2bb8-70a7-4e81-9ade-2fb8b5ba0487,DZH318Z0BPWK,D13,DevTestConsumption,true
Standard_D3_v2,DZH318Z0BPVM/0335,D3 v2/DS3 v2 Spot,Virtual Machines Dv2 Series Windows,MX Central,mexicocentral,0.10875,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.10875,2024-02-01T00:00:00Z,003c3d4d-6d28-5d3a-bc5a-02c41c624dc8,DZH318Z0BPVM,D3 v2 Spot,Consumption,true
Standard_D3_v2,DZH318Z0BPVM/0335,D3 v2/DS3 v2 Spot,Virtual Machines Dv2 Series Windows,MX Central,mexicocentral,0.06275,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.06275,2024-02-01T00:00:00Z,003c3d4d-6d28-5d3a-bc5a-02c41c624dc8,DZH318Z0BPVM,D3 v2 Spot,DevTestConsumption,true
,DZH318Z0C8TD/000J,Snapshot Execution vCore,Azure Data Share,AU East,australiaeast,0.5,1 Hour,Azure Data Share,DZH316BK778Q,Analytics,USD,0,0.5,2019-12-01T00:00:00Z,003c81ac-6311-4b68-80de-0eb7e3eefdd2,DZH318Z0C8TD,Snapshot Execution,Consumption,true
Standard_F8s,DZH318Z0BQPS/00XT,F8s,Virtual Machines FS Series Windows,BR Southeast,brazilsoutheast,1.115,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.115,2020-08-25T00:00:00Z,22b13a0a-4b99-5ce1-b6c1-f3159b19fd36,DZH318Z0BQPS,F8s,Consumption,false
Standard_F8s,DZH318Z0BQPS/00XT,F8s,Virtual Machines FS Series Windows,BR Southeast,brazilsoutheast,0.747,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.747,2020-08-25T00:00:00Z,22b13a0a-4b99-5ce1-b6c1-f3159b19fd36,DZH318Z0BQPS,F8s,DevTestConsumption,false
Standard_E48ads_v5,DZH318Z093X0/02JJ,E48ads v5,Virtual Machines Eadsv5 Series,DE West Central,germanywestcentral,3.792,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3.792,2021-11-01T00:00:00Z,003ca79d-2d9f-5426-b770-039ac0f7b56e,DZH318Z093X0,E48ads v5,Consumption,true
Standard_E48ads_v5,DZH318Z093X0/02W4,E48ads v5,Virtual Machines Eadsv5 Series,DE West Central,germanywestcentral,19599,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,19599,2021-11-01T00:00:00Z,003ca79d-2d9f-5426-b770-039ac0f7b56e,DZH318Z093X0,E48ads v5,Reservation,true
Standard_E48ads_v5,DZH318Z093X0/02VP,E48ads v5,Virtual Machines Eadsv5 Series,DE West Central,germanywestcentral,37868,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,37868,2021-11-01T00:00:00Z,003ca79d-2d9f-5426-b770-039ac0f7b56e,DZH318Z093X0,E48ads v5,Reservation,true
,DZH318Z0BPH7/001Z,GRS Index Tags,General Block Blob v2,AU Central,australiacentral,0.0872,10K/Month,Storage,DZH317F1HKN0,Storage,USD,0,0.0872,2021-02-01T00:00:00Z,a2480d1b-d9ac-48a3-a180-2c1ea4f33140,DZH318Z0BPH7,Archive GRS,Consumption,false
Standard_B2s_v2,DZH318Z0K9K9/04XX,B2s v2 Low Priority,Virtual Machines Bsv2 Series,PL Central,polandcentral,0.0238,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0238,2023-12-01T00:00:00Z,003cd9e2-8e87-589a-9fc0-0327dcc83e23,DZH318Z0K9K9,B2s v2 Low Priority,Consumption,true
Standard_M208s_v2,DZH318Z0BX5L/00RL,M208s v2 Spot,Virtual Machines MSv2 Series,AU Southeast,australiasoutheast,3.235,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3.235,2022-11-01T00:00:00Z,003d57c1-177f-5425-b8ca-7ad6475c35a8,DZH318Z0BX5L,M208s v2 Spot,Consumption,true
Standard_L8s,DZH318Z0BQ4V/004Z,L8s Low Priority,Virtual Machines LS Series,UK South,uksouth,0.145,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.145,2017-12-01T00:00:00Z,003d6f45-5d78-46af-97e7-d40ab47649a5,DZH318Z0BQ4V,L8s Low Priority,Consumption,true
8 vCore,DZH318Z0DCS0/02W8,vCore,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,ES Central,spaincentral,0.788,1 Hour,Azure Database for MySQL,DZH317NR0P99,Databases,USD,0,0.788,2024-02-01T00:00:00Z,5d828112-89c2-5ead-aa63-9da4e54455af,DZH318Z0DCS0,8 vCore,Consumption,false
Standard_B16ls_v2,DZH318Z0K9KD/01XX,B16ls v2,Virtual Machines Bsv2 Series Windows,UK West,ukwest,0.787,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.787,2023-09-01T00:00:00Z,003dc04f-4d82-5bed-8b9d-ab908e2c17aa,DZH318Z0K9KD,B16ls v2,Consumption,true
Standard_B16ls_v2,DZH318Z0K9KD/01XX,B16ls v2,Virtual Machines Bsv2 Series Windows,UK West,ukwest,0.713,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.713,2023-09-01T00:00:00Z,003dc04f-4d82-5bed-8b9d-ab908e2c17aa,DZH318Z0K9KD,B16ls v2,DevTestConsumption,true
,DZH318Z0BNXC/006W,Large Gateway,Basic Application Gateway,SE South,swedensouth,0.46592,1 Hour,Application Gateway,DZH319QDM5ZN,Networking,USD,0,0.46592,2021-06-08T00:00:00Z,003dda1f-d62c-5fff-b7a7-538ad636dd5f,DZH318Z0BNXC,Large,Consumption,true
Standard_E32_v4,DZH318Z0D1L7/00WP,E32 v4,Virtual Machines Ev4 Series,EU West,westeurope,2.432,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,2.432,2020-08-01T00:00:00Z,003dea30-2b48-58f3-9adf-f7cbb5159f08,DZH318Z0D1L7,E32 v4,Consumption,true
Standard_E32_v4,DZH318Z0D1L7/01RN,E32 v4,Virtual Machines Ev4 Series,EU West,westeurope,12570,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,12570,2020-08-01T00:00:00Z,003dea30-2b48-58f3-9adf-f7cbb5159f08,DZH318Z0D1L7,E32 v4,Reservation,true
Standard_E32_v4,DZH318Z0D1L7/01RJ,E32 v4,Virtual Machines Ev4 Series,EU West,westeurope,24287,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,24287,2020-08-01T00:00:00Z,003dea30-2b48-58f3-9adf-f7cbb5159f08,DZH318Z0D1L7,E32 v4,Reservation,true
Standard_E8d_v4,DZH318Z0D1LH/01WM,E8d v4,Virtual Machines Edv4 Series Windows,MX Central,mexicocentral,1.002,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.002,2024-02-01T00:00:00Z,003df8a7-6999-5171-98c2-3b0c9808fc17,DZH318Z0D1LH,E8d v4,Consumption,true
Standard_E8d_v4,DZH318Z0D1LH/01WM,E8d v4,Virtual Machines Edv4 Series Windows,MX Central,mexicocentral,0.634,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.634,2024-02-01T00:00:00Z,003df8a7-6999-5171-98c2-3b0c9808fc17,DZH318Z0D1LH,E8d v4,DevTestConsumption,true
Standard_E16_v3,DZH318Z0BQ4L/00LK,E16 v3/E16s v3,Virtual Machines Ev3 Series,EU West,westeurope,1.28,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.28,2017-03-01T00:00:00Z,003e1713-c374-4003-9a73-27b3ccc80c38,DZH318Z0BQ4L,E16 v3,Consumption,true
Standard_E16_v3,DZH318Z0BQ4L/003V,E16 v3/E16s v3,Virtual Machines Ev3 Series,EU West,westeurope,6595,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,6595,2017-07-17T00:00:00Z,003e1713-c374-4003-9a73-27b3ccc80c38,DZH318Z0BQ4L,E16 v3,Reservation,true
Standard_E16_v3,DZH318Z0BQ4L/003W,E16 v3/E16s v3,Virtual Machines Ev3 Series,EU West,westeurope,12652,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,12652,2017-07-17T00:00:00Z,003e1713-c374-4003-9a73-27b3ccc80c38,DZH318Z0BQ4L,E16 v3,Reservation,true
Standard_E8ds_v4,DZH318Z0CSHB/00GB,E8ds v4 Spot,Virtual Machines Edsv4 Series Windows,AU East,australiaeast,0.1064,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.1064,2023-09-01T00:00:00Z,003e2bb0-c276-5a6b-89a9-fc48eefef51c,DZH318Z0CSHB,E8ds v4 Spot,Consumption,true
Standard_E8ds_v4,DZH318Z0CSHB/00GB,E8ds v4 Spot,Virtual Machines Edsv4 Series Windows,AU East,australiaeast,0.0696,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0696,2023-09-01T00:00:00Z,003e2bb0-c276-5a6b-89a9-fc48eefef51c,DZH318Z0CSHB,E8ds v4 Spot,DevTestConsumption,true
Standard_D48_v4,DZH318Z0D1L4/002S,D48 v4,Virtual Machines Dv4 Series,US West,westus,2.688,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,2.688,2021-11-01T00:00:00Z,003e3c5c-e15e-5bc2-ba5b-cbc3c8349cba,DZH318Z0D1L4,D48 v4,Consumption,true
Standard_D48_v4,DZH318Z0D1L4/00WS,D48 v4,Virtual Machines Dv4 Series,US West,westus,13846,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,13846,2021-11-01T00:00:00Z,003e3c5c-e15e-5bc2-ba5b-cbc3c8349cba,DZH318Z0D1L4,D48 v4,Reservation,true
Standard_D48_v4,DZH318Z0D1L4/00WR,D48 v4,Virtual Machines Dv4 Series,US West,westus,26561,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,26561,2021-11-01T00:00:00Z,003e3c5c-e15e-5bc2-ba5b-cbc3c8349cba,DZH318Z0D1L4,D48 v4,Reservation,true
Standard_E16d_v4,DZH318Z0D1L5/00TZ,E16d v4 Spot,Virtual Machines Edv4 Series,AU East,australiaeast,0.1392,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.1392,2023-09-01T00:00:00Z,003edb38-3f01-5717-854e-a95a04cd3f53,DZH318Z0D1L5,E16d v4 Spot,Consumption,true
Standard_D2as_v4,DZH318Z0CM2C/01B1,D2as v4 Spot,Virtual Machines Dasv4 Series,US Gov AZ,usgovarizona,0.0121,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0121,2023-03-01T00:00:00Z,003f0183-5dec-5906-8b41-a9b8e9b1c8c9,DZH318Z0CM2C,D2as v4 Spot,Consumption,true
SQLMI_HS_Compute_Gen5_64,DZH318Z0BJRQ/006C,vCore,SQL Managed Instance Hyperscale - Compute Gen5,IN South,southindia,7.072576,1 Hour,SQL Managed Instance,DZH318XWNZTN,Databases,USD,0,7.072576,2018-10-08T00:00:00Z,e77091ef-b1fb-4b18-bc25-06a897da820e,DZH318Z0BJRQ,64 vCore,Consumption,false
Standard_DC16eds_v5,DZH318Z0K803/002C,DC16edsv5 Spot,Virtual Machines DCedsv5 Series Windows,EU North,northeurope,0.436,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.436,2023-09-01T00:00:00Z,003f6e72-d99d-5e27-8439-dbc8a54b6bdf,DZH318Z0K803,DC16edsv5 Spot,Consumption,true
Standard_DC16eds_v5,DZH318Z0K803/002C,DC16edsv5 Spot,Virtual Machines DCedsv5 Series Windows,EU North,northeurope,0.252,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.252,2023-09-01T00:00:00Z,003f6e72-d99d-5e27-8439-dbc8a54b6bdf,DZH318Z0K803,DC16edsv5 Spot,DevTestConsumption,true
Standard_E32-16ads_v5,DZH318Z093X0/02BF,E32-16ads v5 Low Priority,Virtual Machines Eadsv5 Series,IN Central Jio,jioindiacentral,0.266,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.266,2022-11-01T00:00:00Z,003f9a8b-11c2-540c-9a67-59e239b6c1a5,DZH318Z093X0,E32-16ads v5 Low Priority,Consumption,true
,DZH318Z0BQLB/00BT,Alerts Resource Monitored at 10 Minute Frequency,Azure Monitor,FR Central,francecentral,0.1,1/Month,Azure Monitor,DZH315BMCLC8,Management and Governance,USD,0,0.1,2021-04-01T00:00:00Z,3182256b-8bbb-569a-926b-20e658a18ad1,DZH318Z0BQLB,Alerts,Consumption,false
